lobbyistName	lobbyistLastName	lobbyistFirstName	lobbyistFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationID	clientName	clientAdress	clientCity	clientState	clientZip	clientPhone	industryTradeType	businessType	clientBeginDate	clientEndDate	clientStatus	ceoNames	fiscalYear	runDate
Strategies360			Strategies360	80264	20195038616	20235076109	Colorado Health and Tech Centers	5800 S Quebec Street	Greenwood Village	CO	80111	919-428-5094	Healthcare/Medical	Business Entity	11/08/2023	12/22/2023	Inactive	Safavi, Afshin	2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Colorado Homes for All - A project of United for a New Economy	7190 Colorado Blvd Suite 400	Commerce City	CO	80022	303-963-0503	Coalition focused on housing policy	Organization	11/01/2023	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Communities Lead, Communities Thrive a Project of Out Boulder County	3340 Mitchell Ln	Boulder	CO	80301	303-499-5777	nonprofits providing community support	Group of Persons	11/08/2023	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Community Firm (Community Economic Defense Project)	410 Acoma St, Unit 311	Denver	CO	80204	832-283-2494	Economic and housing issues	Organization	10/01/2021	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Denver Urban Renewal Authority--5280 Strategies	1555 California St # 200	Denver	CO	80202	303-534-3872	urban renewal	Government	11/01/2019	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Littleton Public Schools--5280 Strategies	5776 South Crocker Street	Littleton	CO	80210	303-347-3300	Education	Government	11/01/2019	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Movimiento Poder	4130 Tejon St, Suite C	Denver	CO	80211	720-402-0466	community organizing, leadership development & civic engag.	Organization	01/17/2022	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Nourish Colorado	1490 N Lafayette St, Suite 403	Denver	CO	80218	720-353-4120	Food Services	Organization	10/01/2021	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Out Boulder County	3340 Mitchell Ln	Boulder	CO	80301	303-499-5777	supporting LGBTQ+ communities in Boulder and beyond	Organization	01/12/2022	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Rocky Mountain Immigrant Advocacy Network	7301 Federal Blvd, Suite 300	Westminster	CO	80030	303-433-2812	Attorney/Legal	Organization	11/01/2023	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	SEIU Local 105	2525 W Alameda Ave	Denver	CO	80219	303-698-7963	Labor Unions	Professional Association	10/11/2023	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	The Denver Foundation	1009 Grant Street	Denver	CO	80203	303-300-1790	Community Foundation	Organization	02/03/2023	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	Together CO	1980 Dahlia St	Denver	CO	80220	303-399-2425	Clergy/Faith-based	Organization	11/01/2019	12/22/2023	Inactive	Kromery, Mike	2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	United for a New Economy	7190 Colorado Blvd, Suite 400	Commerce City	CO	80022	303-963-0503	multiracial community org building community leaders	Organization	07/01/2021	12/22/2023	Inactive		2023-2024	02/28/2024
Strategies360			Strategies360	80264	20195038616	20235076109	University Corporation for Atmospheric Research (UCAR | NCAR)	P.O. Box 3000	Boulder	CO	80301	720-636-2746	Science/Technology	Industry	07/01/2022	12/22/2023	Inactive		2023-2024	02/28/2024
Strother, Kelli	Strother	Kelli		80205	20165000112	20235078520	Otsuka America Pharmaceutical, Inc.	2440 Research Boulevard	Rockville	MD	20850	202-340-0884	Healthcare/Medical	Business Entity	01/01/2016		Active  	Rabah, Tarek	2023-2024	02/28/2024
Swan, Sarah Ehrlich	Swan	Sarah		80304	20155000261	20235082105	Bristol Myers Squibb	801 Pennsylvania Ave NW, Suite 325	Washington	DC	20004	608-381-7237	Healthcare/Medical	Business Entity	01/07/2015		Active  	Caforio, Giovanni	2023-2024	02/28/2024
Swanson, Sarah Prentice	Swanson	Sarah		80202	20245017135	20245017135	Colorado Succeeds	730 17th St, Suite 950	Denver	CO	80202	201-563-1626	Education	Organization	02/01/2024		Active  		2023-2024	02/28/2024
Sweat, Terrell	Sweat	Terrell		83206	20235006307	20235076279	Johnson & Johnson Services, Inc.	PO Box 2324	Pocatello	ID	83206	650-515-6157	Healthcare/Medical	Business Entity	01/22/2023		Active  	Duato, Joaquin	2023-2024	02/28/2024
Swindle, Lindsey	Swindle	Lindsey		32934	20215087471	20235076358	The Christian Care Ministry	4150 West Eau Gallie Boulevard	Melbourne	FL	32934	321-372-4408	Healthcare/Medical	Organization	12/01/2021		Active  		2023-2024	02/28/2024
Tandon, Suzanne	Tandon	Suzanne		02210	20235081491	20235081491	Vertex Pharmaceuticals	50 Northern Avenue	Boston	MA	02210	704-936-6970	Healthcare/Medical	Organization	07/01/2023		Active  		2023-2024	02/28/2024
Tang, Cathy	Tang	Cathy		10163	20245000325	20245000325	Everytown for Gun Safety Action Fund	PO Box 4184	New York	NY	10163	646-324-8250	Education	Organization	01/01/2024		Active  		2023-2024	02/28/2024
Tanner, Cassie	Tanner	Cassie		80111	20235102379	20235102379	The Auto Club Group- AAA Colorado	6061 S Willow Drive Suite 100	Greenwood Village	CO	80111	720-345-8942	Transportation	Business Entity	12/01/2023		Active  	Richardson, Joseph	2023-2024	02/28/2024
Taylor, Jennifer	Taylor	Jennifer		89131	20225064249	20235076206	ENEL North America, Inc.	200 S. Virginia Street	Reno	NV	89501	978-960-9400	Energy	Organization	06/01/2022	08/09/2023	Inactive		2023-2024	02/28/2024
Taylor, Jennifer Elizabeth (Transgender Action Fund)	Taylor	Jennifer	Transgender Action Fund	94104	20235092934	20235092934	Transgender Action Fund	548 Market St, PMB 75434	San Francisco	CA	94104	651-245-2806	Political Organizations	Organization	10/01/2023		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Colorado Association of Family and Children's Agencies (CAFCA)	1176 Lincoln Street, Ste. 1100	Denver	CO	80203	720-240-9516	Human Services	Organization	12/01/2021		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Committee for Children	2815 Second Avenue, Suite 400	Seattle	WA	98121	800-634-4449	Education	Organization	10/01/2023		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Craig Hospital	3425 S. CLARKSON ST	Englewood	CO	80113	303-789-8000	Healthcare/Medical	Organization	12/15/2019		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Fostering Colorado	19215 Sixpenny Lane	Monument	CO	80123	(719) 331-12	Membership Organization for Child Placement Agencies	Organization	12/01/2014		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Grindr	PO Box 69176	West Hollywood	CA	90069	310-776-6689	Science/Technology	Business Entity	01/26/2024		Active  	Katz, Zac	2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Opportunity Coalition	4000 South Lowell Blvd	Denver	CO	80236	(720)-833-69	Education	Organization	02/01/2014	02/22/2024	Inactive		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Sonnedix	2850 Tigertail Avenue	Coconut Grove	FL	33133	303-393-8732	Energy	Industry	07/17/2023		Active  	Matheus, Luis	2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Special Olympics Colorado	12450 E Arapahoe Rd Suite C	Centennial	CO	80112	720-359-3100	Education	Organization	12/20/2019		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Stand for Children, Inc.	1120 Lincoln St Ste., 904	Denver	CO	80203	303-831-6408	Political Organizations	Organization	12/14/2020		Active  		2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Tik Tok	5800 Bristol Parkway, Suite 100	Culver City	CA	90230	656-950-4420	Science/Technology	Business Entity	01/29/2024		Active  	Villacres, Geneve	2023-2024	02/28/2024
Teevan, Benjamin M (Cavan Consulting)	Teevan	Benjamin	Cavan Consulting	80205	20075002168	20235079401	Weist Capitol Group, Inc	303 South Broadway, Suite 200-223	Denver	CO	80209	719-310-2167	Government/Civil	Organization	02/06/2023	02/15/2024	Inactive		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	American Coatings Association	901 New York Ave NW Suite 300 West	Washington	DC	20001	202-719-3686	Coating	Professional Association	03/28/2019		Active  	Mcauliffe, Heidi	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Apple Inc	One Apple Parkway	Cupertino	CA	95014	408-623-2755	Science/Technology	Business Entity	02/15/2021		Active  	Diridon, Rod Jr.	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	AT&T	760 S Chester ST 3rd Floor	Centennial	CO	80112	713-213-4043	Telecommunications	Business Entity	07/08/2010		Active  	Lombari, Guillermo	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Butterfly Pavilion	6252 W 104th Ave	Westminster	CO	80020	720-974-1865	Education	Organization	09/01/2023		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Colorado Beverage Association	1576 Sherman St Suite 300	Denver	CO	80203	303-594-8198	Beverage Association	Professional Association	10/15/2018		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	COLORADO CHILDREN'S CAMPAIGN	1700 Broadway Suite 840	DENVER	CO	80203	303-839-1580	Child And Family Policy and Advocacy Nonprofit	Organization	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	COLORADO COMMUNITY COLLEGE SYSTEM	9101 LOWRY BLVD	DENVER	CO	80230	303-620-4000	Education	Government	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	COLORADO PSYCHOLOGICAL ASSN	PO Box 3406	Englewood	CO	80155	303-692-9303	Healthcare/Medical	Professional Association	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Colorado Restaurant Association	430 E 7th Ave	Denver	CO	80203	303-830-2972	statewide restaurant association	Professional Association	01/01/2022		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	COLORADO SUCCEEDS	PO Box 34506	Littleton	CO	80127	303-746-2784	Education	Organization	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Cumbres and Toltec Scenic Railroad	5234 B US Hwy 285, PO Box 668	Antonito	CO	81120	719-462-3983	Scenic Railroad	Organization	09/01/2019		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	DOUGLAS COUNTY BUSINESS ALLIANCE	JERRY ST	CASTLE ROCK	CO	80104	303-688-2688	Chamber of Commerce	Professional Association	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Downtown Denver Partnership	1515 Arapahoe St #100	Denver	CO	80202	303-815-5885	General Business	Organization	09/01/2023		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	EDUCATION REFORM NOW ADVOCACY	1390 Lawrence St, Ste 200	Denver	CO	80202	720-224-1909	Education	Organization	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Expedia Group	11920 Alterra Pkwy	Austin	TX	78758	512-592-4505	Lodging	Business Entity	10/01/2018		Active  	Hodgini, Ashley	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	FOSTER GRAHAM MILSTEIN CALISHER,LLP/Colorado Contractors Association	360 S GARFIELD STREET, 6TH FL	DENVER	CO	80209	303-333-9810	Attorney/Legal	Business Entity	07/08/2010		Active  	Foster, David	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	GBSM	1331 17th St Suite 550	Denver	CO	80202	303-825-6100	Consultant	Business Entity	01/01/2024	06/15/2024	Inactive	Mountain, Andy	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	GENERAL MOTORS LLC	300 RENAISSANCE CENTER	DETROIT	MI	48265	313-665-2979	Automotive	Business Entity	07/08/2010		Active  	Roosa, Bryan	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Gilead Sciences, Inc	333 Lakeside DR	Foster City	CA	94404	650-378-2217	Healthcare/Medical	Business Entity	11/01/2015		Active  	Hermach, Kristina	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Global Medical Response	4905 New York Ave #151	Arlington	TX	76018	918-830-8055	Healthcare/Medical	Business Entity	12/01/2020		Active  	Wells, Tina	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	History Colorado	1200 Broadway	Denver	CO	80203	303-866-2776	Historic Preservation	Government	02/03/2012		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	HOPE ONLINE LEARNING ACADEMY COOP	9780 Pyramid Court Suite 100	ENGLEWOOD	CO	80112	303-989-3539	Education	Government	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Independent Community Bankers of Colorado	6732 W Coal Mine Ave #640	Littleton	CO	80123	303-832-2000	Financial/Investment	Professional Association	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Inseparable Action, Inc	409 7th St NW	Washington	DC	20004	303-870-0448	Healthcare/Medical	Organization	08/01/2023	12/31/2023	Inactive		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Intermountain Healthcare	500 Eldorado Blvd Bldg 4 Suite 4300	Broomfield	CO	80021	303-812-6460	Healthcare/Medical	Organization	01/02/2012		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	JEWISHcolorado	300 S DAHLIA ST	DENVER	CO	80246	303-951-0271	Clergy/Faith-based	Organization	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Keep It Colorado	PO Box 16280	Golden	CO	80402	303-525-4736	land conservation	Organization	01/01/2022		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Lyft	2300 Harrison Street	San Francisco	CA	94110	312-401-2863	Transportation	Business Entity	01/01/2015		Active  	Walker, Jon	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Metro District Education Coalition	837 Sherman St	Denver	CO	80203	970-270-5594	business leaders' coalition educating about metro districts	Group of Persons	02/06/2020		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	METROPOLITAN STATE UNIVERSITY OF DENVER	CAMPUS BOX 1, PO BOX 173362	DENVER	CO	80217	619-244-2460	Education	Government	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	NATIONAL HERITAGE ACADEMIES	3850 BROADMOOR AVE SE SUITE 201	GRAND RAPIDS	MI	49512	616-222-1700	Education	Business Entity	10/05/2010		Active  	Dekraker, Megan	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Novartis Service Inc	801 Pennsylvania Ave NW, Suite 700	Washington	DC	20004	202-662-4361	Healthcare/Medical	Business Entity	09/24/2012		Active  	Casserly, Daniel	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	One Chance to Grow Up	789 Sherman St Unit 250	Denver	CO	80203	720-350-5366	Healthcare/Medical	Organization	01/17/2020		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Public Education and Business Coalition	3607 Martin Luther King Blvd	Denver	CO	80205	303-861-8661	Education	Organization	12/19/2019		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Reach Out and Read	3705 MLK Blvd	Denver	CO	80205	303-870-5832	Education	Organization	11/01/2022		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Salesforce	415 Mission St 3rd Floor	San Francisco	CA	94105	415-903-2800	technology	Business Entity	04/01/2021		Active  	Skelton, Jennie	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Sports Fans Coalition, Inc	202 I St NE	Washington	DC	20002	703-659-7557	Entertainment/Recreation	Professional Association	08/01/2023		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Teach For America Colorado	1312 17th St Unit 2358	Denver	CO	80202	970-405-4669	Education	Organization	10/01/2015		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Teva Pharmaceuticals USA, Inc	300 New Jersey Ave NW Suite 900	Washington	DC	20001	732-325-4026	Healthcare/Medical	Business Entity	07/12/2023		Active  	Kan, Sarah	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	The Kempe Foundation	13123 E 16TH AVE #B390	Aurora	CO	80045	303-520-7479	Child Abuse Prevention	Organization	07/08/2010		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	TRAILS/Transforming Research into Action to Improve the Lives of Students	535 W William St	Ann Arbor	MI	48103	503-805-2434	mental health	Organization	04/04/2023		Active  		2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Ultragenyx Pharmaceutical Inc	60 Levroni CT	Novato	CA	94949	628-259-9163	Healthcare/Medical	Business Entity	01/02/2024		Active  	Boyd, Julie	2023-2024	02/28/2024
The Capstone Group, LLC			The Capstone Group, LLC	80246	20035003105	20235076732	Vail Resorts Management Company	390 Interlocken Crescent, Ste 1000	Broomfield	CO	80021	303-404-1836	Entertainment/Recreation	Business Entity	01/15/2015		Active  	Mcguire, Brendan	2023-2024	02/28/2024
The Kenney Group			The Kenney Group	80202	20245000728	20245000728	EVRAZ North America	1612 E Abriendo Ave	Pueblo	CO	81004	719-561-6000	Manufacturing	Industry	01/01/2024		Active  	Herald, Skip	2023-2024	02/28/2024
The Kenney Group			The Kenney Group	80202	20245000728	20245000728	Frontier Airlines	7001 Tower Road	Denver	CO	80249	720-374-4348	Transportation	Industry	01/20/2024		Active  		2023-2024	02/28/2024
The Kenney Group			The Kenney Group	80202	20245000728	20245000728	Kroenke Arena Company	1000 Chopper Circle	Denver	CO	80204	303-405-1100	General Business	Business Entity	01/20/2024		Active  	Martin, James A	2023-2024	02/28/2024
The Kenney Group			The Kenney Group	80202	20245000728	20245000728	L C Fulenwider Inc	1125 17th Street, Unit 2500	Denver	CO	80202	303-295-3071	Real Estate	Business Entity	01/20/2024		Active  	Fulenwider, Cal	2023-2024	02/28/2024
The Kenney Group			The Kenney Group	80202	20245000728	20245000728	Lake County Colorado	505 Harrison Ave, PO Box 965	Leadville	CO	80461		Government/Civil	Government	01/08/2024		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Arrow International, Inc.	9900 Clinton Rd	Cleveland	OH	44144	216-961-3500	Gaming	Industry	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Coalition For Medical Reform	1410 Grant St, Suite B203	Denver	CO	80203	303-263-5422	Individuals Interested In Affecting Health Care Legislation	Group of Persons	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Colorado Charitable Bingo Association	453 Allison St	Lakewood	CO	80226	303-274-8797	Gaming	Trade	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Colorado Coalition of Appraisers	5395 W. 25th Avenue	Denver	CO	80214	303-420-1052	Real Estate	Professional Association	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Colorado Placement and Referral Alliance	1410 Grant St, B203	Denver	CO	80203	303-263-5422	Healthcare/Medical	Professional Association	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Golden Gate Manor Transportation	648 S Union Ave	Pueblo	CO	81004	719-544-3231	Transportation	Business Entity	01/01/2023		Active  	Harriman, Mark	2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	MaxFund	720 W. 10th Ave.	Denver	CO	80204	970-342-4202	Animal Shelter	Business Entity	01/01/2023		Active  	Gaines, Kathy	2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	National Placement & Referral Alliance	2487 S. Gilbert Road	Gilbert	AZ	85295	480-703-7005	Healthcare/Medical	Professional Association	01/25/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	No Kill Colorado	3041 N. Filmore Street	Denver	CO	80205	720-985-8556	Animal Welfare Advocates	Organization	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	RME Distribution	18671 Mainstreet, Suite A	Parker	CO	80134	620-474-3560	Merchandise/Retail	Business Entity	01/01/2023		Active  	Petersen, Keith	2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Sober AF Entertainment	485 2nd Ave, #4204	Longmont	CO	80501	303-888-9019	Non-Profit	Organization	02/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Southern Colorado Assisted Living	1410 Grant St, B203	Denver	CO	80203	303-263-5422	Healthcare/Medical	Organization	01/01/2023		Active  		2023-2024	02/28/2024
The Kyle Hays Group			The Kyle Hays Group	80203	20235009340	20235078227	Tribe Recovery Homes	1178 Mariposa St	Denver	CO	80204	720-608-7423	substance abuse provider	Organization	01/01/2023		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	27J Schools	18551 E 160th Avenue	Brighton	CO	80601	303-655-2900	Education	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Adams 12 Five Star Schools	1500 E. 128th Ave	Thornton	CO	80241	720-972-6223	Education	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Applejack Wine & Spirits	3320 Youngfield Street	Wheat Ridge	CO	80033	303-233-3331	Food Services	Business Entity	02/26/2024		Active  	Shpall, Jim	2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Boulder County Commissioner	PO Box 471	Boulder	CO	80306	303-441-3500	Government/Civil	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Boulder Valley School District	PO Box 9011	Boulder	CO	80301	303-245-5823	Education	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	City and County of Denver	1437 Bannock Street Room 353	Denver	CO	80202	720-865-9102	Government/Civil	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	City and County of Denver Clerk and Recorder	201 W Colfax Ave, Denver, CO 80202	Denver	CO	80202	720-913-1311	Clerk & Recorder	Government	02/26/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Colorado Hospital Association	7335 East Orchard Road, Suite 100	Greenwood Village	CO	80111	720-635-3493	Healthcare/Medical	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Colorado Statewide Parents Coalition	7150 Hooker Street #B	Westminster	CO	80030	720-890-0123	Social Justice	Organization	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Colorado Youth Corps Association	225 E 16th Avenue, Suite 475	Denver	CO	80203	720-273-9861	Enviornmental Sciences	Organization	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Community Association Institute- Colorado Legislative Action Committee	11001 W 120th Avenue Suite 400	Broomfield	CO	80021	303-585-0367	Government/Civil	Professional Association	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Community Reach Center	8931 Huron Street	Thornton	CO	80260	720-219-1255	Healthcare/Medical	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Elevation Community Land Trust	1114 W. 7th Ave, Suite 101	Denver	CO	80204	720-822-0052	Real Estate	Organization	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Imagine!	1400 Dixon Avenue	Lafayette	CO	80026	303-665-7789	Healthcare/Medical	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Jefferson Center for Mental Health	5265 Vance Street	Arvada	CO	80002	303-432-0300	Healthcare/Medical	Government	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Junior League of Denver	1301 S Washington St	Denver	CO	80210	303-692-0270	Service Organization	Organization	01/01/2024		Active  		2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	Lundbeck Pharmaceuticals LLC	6 Parkway North	Deerfield	IL	60015	202-412-1563	All matters related to healthcare and pharmaceuticals	Business Entity	02/16/2024		Active  	Strawn, Heather	2023-2024	02/28/2024
The Policy Matters			The Policy Matters	80023	20245001457	20245001457	The Policy Matters, LLC	2205 W 136th Avenue Ste 106-317	Broomfield	CO	80023	303-818-2519	Consultant	Industry	01/01/2024		Active  		2023-2024	02/28/2024
